kind,id,type,i,j,x_m,y_m,z_m,level,status
S,1000103,704006,900154,900098,704002,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000104,900097,900083,900084,900154,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000105,900154,900084,900086,900098,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000105,-3.22,-0.8,10.15,12.82
S,1000106,400001,400101,401101,401001,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000106,3.4,6.7,2.405,6.95
S,1000107,401001,401101,402101,402001,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000107,3.6,6.3,10.15,12.15
S,1000108,900030,900032,900031,400101,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000109,400101,900031,900033,401101,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000110,401101,900165,900124,402101,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000111,900031,900123,900165,900033,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000112,900123,400201,401201,900165,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000113,900165,401201,402201,900124,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000114,400201,900125,900166,401201,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000115,401201,900166,900126,402201,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000116,900034,900035,400301,400201,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000117,900125,400301,401301,900166,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000118,900166,401301,402301,900126,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000119,400301,900127,900167,401301,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000120,401301,900167,900128,402301,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000121,900127,400401,401401,900167,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000122,900167,401401,402401,900128,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000123,400401,400451,401451,401401,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000124,401401,401451,402451,402401,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000125,400451,900036,900137,401451,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000126,401451,900137,900037,402451,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000127,900036,400501,401501,900137,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000128,900137,401501,402501,900037,15.84,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000129,900099,900107,900161,900105,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000130,900105,900161,900160,900103,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000131,900103,900160,900108,900101,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000132,900107,900109,900106,900161,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000133,900161,900106,900157,705004,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000134,705004,900157,900104,900160,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000135,900160,900104,900110,900108,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000136,900109,705007,705005,900157,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000136,-22.877,-21.1,4.975,6.95
S,1000137,900157,705005,705001,900110,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000137,-22.877,-21.1,9.05,11.11
S,1000138,705007,900111,900158,705005,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000138,-20.5,-18.723,4.975,6.95
S,1000139,705005,900158,900112,705001,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000139,-20.5,-18.723,9.05,11.11
S,1000140,900111,705008,705006,900158,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000141,900158,705006,705002,900112,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000142,705008,900113,900159,705006,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000143,705006,900159,900114,705002,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000144,900113,900100,612006,900159,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000144,-5.5,-3.723,4.975,6.95
S,1000145,900159,612006,900102,900114,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
V,1000145,-3.22,-0.8,10.15,12.82
V,1000145,-5.5,-3.723,9.05,11.11
S,1000146,500001,500101,501101,501001,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000147,501001,501101,502101,502001,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000148,500101,900038,900138,501101,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000149,501101,900138,900039,502101,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000150,900038,500201,501201,900138,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000151,900138,501201,502201,900039,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000152,500201,900040,900139,501201,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000153,501201,900139,900041,502201,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000154,900046,900047,500301,500201,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000155,900040,500301,501301,900139,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000156,900139,501301,502301,900041,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000157,500301,900042,900140,501301,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000158,501301,900140,900043,502301,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000159,900042,500401,501401,900140,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000160,900140,501401,502401,900043,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000161,500401,500451,501451,501401,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000162,501401,501451,502451,502401,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000163,500451,900044,900141,501451,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000164,501451,900141,900045,502451,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000165,900044,500501,501501,900141,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000166,900141,501501,502501,900045,19.8,0.15,AUTO_CLOSED_BY_BEAMS_AND_WALLS
S,1000167,800000,800001,800002,800003,3.96,0.15,EXPLICIT_CANTILEVER
S,1000168,800004,800005,800006,800007,7.92,0.15,EXPLICIT_CANTILEVER
S,1000169,800008,800009,800010,800011,11.88,0.15,EXPLICIT_CANTILEVER
S,1000170,800012,800013,800014,800015,15.84,0.15,EXPLICIT_CANTILEVER
S,1000171,800016,800017,800018,800019,19.8,0.15,EXPLICIT_CANTILEVER
S,1000172,900052,800020,800021,800022,7.92,0.15,EXPLICIT_CANTILEVER
S,1000173,900069,800023,800024,800025,11.88,0.15,EXPLICIT_CANTILEVER
S,1000174,900086,800026,800027,800028,15.84,0.15,EXPLICIT_CANTILEVER
S,1000175,900102,800029,800030,800031,19.8,0.15,EXPLICIT_CANTILEVER
S,1000176,800032,800033,800034,800035,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000177,800035,800034,900000,800036,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000178,800036,900000,800037,800038,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000179,800038,800037,900007,800039,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000180,800039,900007,800040,800041,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000181,800041,800040,800042,800043,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000182,800043,800042,800044,800045,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000183,800045,800044,800046,800047,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000184,800047,800046,800048,800049,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000185,800049,800048,800050,800051,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000186,800051,800050,800052,800053,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000187,800053,800052,900005,800054,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000188,800054,900005,800055,800056,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000189,800056,800055,800057,800058,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000190,800058,800057,800059,800060,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000191,800060,800059,900003,800000,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000192,800033,800061,800062,800034,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000193,800034,800062,800063,900000,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000194,800062,800064,800065,800063,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000195,800064,800066,900009,800065,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000196,800066,800067,800068,900009,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000197,800067,800069,900011,800068,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000198,800069,800070,701007,900011,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000199,800070,800071,900013,701007,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000200,800071,800072,701008,900013,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000201,800072,800073,900015,701008,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000202,800073,800074,800075,900015,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000203,800074,800076,800077,800075,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000204,800076,800078,800079,800077,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000205,800078,800080,800081,800079,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000206,800082,800083,100001,900001,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000207,900001,100001,800084,800085,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000208,800085,800084,800086,800087,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000209,800087,800086,800088,800089,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000210,800089,800088,800090,800091,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000211,800091,800090,101001,900002,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000212,900002,101001,800092,800093,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000213,800093,800092,800094,800095,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000214,800095,800094,800096,800097,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000215,800097,800096,800098,800099,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000216,800099,800098,800100,800101,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000217,800101,800100,800102,800103,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000218,800103,800102,800104,800105,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000219,800105,800104,800106,800107,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000220,800107,800106,102001,900004,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000221,900004,102001,800108,800109,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000222,800083,800110,800111,100001,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000223,102001,800112,800113,800108,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000224,800110,800114,800115,800111,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000225,800112,800116,800117,800113,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000226,800114,800118,800119,800115,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000227,800116,800120,800121,800117,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000228,800118,800122,800123,800119,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000229,800120,800124,800125,800121,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000230,800122,800126,100101,800123,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000231,800124,102101,800127,800125,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000232,800126,620002,800128,100101,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000233,100101,800128,800129,800130,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000234,800130,800129,800131,800132,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000235,800132,800131,800133,800134,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000236,800134,800133,800135,800136,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000237,800136,800135,800137,101101,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000238,101101,800137,800138,800139,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000239,800139,800138,800140,800141,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000240,800141,800140,800142,800143,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000241,800143,800142,800144,800145,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000242,800145,800144,800146,800147,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000243,800147,800146,800148,800149,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000244,800149,800148,800150,800151,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000245,800151,800150,800152,800153,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000246,800153,800152,800154,102101,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000247,102101,800154,800155,800127,3.96,0.15,EXPLICIT_LOAD_PANEL
S,1000248,800156,800157,800158,800159,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000249,800159,800158,900048,800160,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000250,800160,900048,800161,800162,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000251,800162,800161,900055,800163,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000252,800163,900055,800164,800165,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000253,800165,800164,800166,800167,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000254,800167,800166,800168,800169,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000255,800169,800168,800170,800171,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000256,800171,800170,800172,800173,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000257,800173,800172,800174,800175,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000258,800175,800174,800176,800177,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000259,800177,800176,900053,800178,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000260,800178,900053,800179,800180,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000261,800180,800179,800181,800182,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000262,800182,800181,800183,800184,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000263,800184,800183,900051,800004,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000264,800157,800185,800186,800158,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000265,800158,800186,800187,900048,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000266,800186,800188,800189,800187,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000267,800188,800190,900057,800189,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000268,800190,800191,800192,900057,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000269,800191,800193,900059,800192,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000270,800193,800194,702007,900059,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000271,800194,800195,900061,702007,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000272,800195,800196,702008,900061,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000273,800196,800197,900063,702008,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000274,800197,800198,800199,900063,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000275,800198,800200,800201,800199,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000276,800200,800202,800203,800201,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000277,800202,800204,800205,800203,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000278,800206,800207,200001,900049,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000279,900049,200001,800208,800209,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000280,800209,800208,800210,800211,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000281,800211,800210,800212,800213,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000282,800213,800212,800214,800215,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000283,800215,800214,201001,900050,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000284,900050,201001,800216,800217,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000285,800217,800216,800218,800219,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000286,800219,800218,800220,800221,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000287,800221,800220,800222,800223,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000288,800223,800222,800224,800225,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000289,800225,800224,800226,800227,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000290,800227,800226,800228,800229,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000291,800229,800228,800230,800231,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000292,800231,800230,202001,900052,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000293,800207,800232,800233,200001,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000294,800232,800234,800235,800233,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000295,800234,800236,800237,800235,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000296,800236,800238,800239,800237,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000297,800238,800240,800241,800239,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000298,800242,800243,900017,800244,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000299,800244,900017,800245,800246,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000300,800246,800245,800247,800240,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000301,800240,800247,200101,800241,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000302,800243,800248,800249,900017,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000303,800248,800250,800251,800249,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000304,800250,800252,900018,800251,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000305,800252,800253,800254,900018,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000306,900018,800254,800255,800256,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000307,800256,800255,800257,800258,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000308,800258,800257,800259,900023,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000309,800257,800260,200201,800259,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000310,800260,800261,900021,200201,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000311,800261,800262,200301,900021,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000312,800262,800263,900024,200301,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000313,800263,800264,800265,900024,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000314,800264,800266,200401,800265,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000315,800266,800267,200451,200401,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000316,800267,800268,800269,200451,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000317,200451,800269,800270,800271,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000318,800271,800270,800272,800273,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000319,800273,800272,800274,800275,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000320,800275,800274,800276,800277,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000321,800277,800276,800278,201451,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000322,201451,800278,800279,800280,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000323,800280,800279,800281,800282,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000324,800283,800284,800285,800286,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000325,800286,800285,800287,800288,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000326,800288,800287,800289,800290,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000327,800290,800289,800291,800292,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000328,800292,800291,800293,800294,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000329,800294,800293,800295,202451,7.92,0.15,EXPLICIT_LOAD_PANEL
S,1000330,800296,800297,800298,800299,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000331,800299,800298,900065,800300,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000332,800300,900065,800301,800302,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000333,800302,800301,900072,800303,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000334,800303,900072,800304,800305,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000335,800305,800304,800306,800307,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000336,800307,800306,800308,800309,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000337,800309,800308,800310,800311,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000338,800311,800310,800312,800313,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000339,800313,800312,800314,800315,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000340,800315,800314,800316,800317,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000341,800317,800316,900070,800318,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000342,800318,900070,800319,800320,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000343,800320,800319,800321,800322,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000344,800322,800321,800323,800324,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000345,800324,800323,900068,800008,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000346,800297,800325,800326,800298,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000347,800298,800326,800327,900065,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000348,800326,800328,800329,800327,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000349,800328,800330,900074,800329,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000350,800330,800331,800332,900074,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000351,800331,800333,900076,800332,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000352,800333,800334,703007,900076,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000353,800334,800335,900078,703007,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000354,800335,800336,703008,900078,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000355,800336,800337,900080,703008,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000356,800337,800338,800339,900080,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000357,800338,800340,800341,800339,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000358,800340,800342,800343,800341,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000359,800342,800344,800345,800343,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000360,800346,800347,300001,900066,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000361,900066,300001,800348,800349,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000362,800349,800348,800350,800351,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000363,800351,800350,800352,800353,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000364,800353,800352,800354,800355,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000365,800355,800354,301001,900067,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000366,900067,301001,800356,800357,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000367,800357,800356,800358,800359,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000368,800359,800358,800360,800361,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000369,800361,800360,800362,800363,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000370,800363,800362,800364,800365,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000371,800365,800364,800366,800367,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000372,800367,800366,800368,800369,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000373,800369,800368,800370,800371,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000374,800371,800370,302001,900069,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000375,800347,800372,800373,300001,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000376,800372,800374,800375,800373,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000377,800374,800376,800377,800375,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000378,800376,800378,800379,800377,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000379,800378,800380,800381,800379,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000380,800382,800383,900115,800384,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000381,800384,900115,800385,800386,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000382,800386,800385,800387,800388,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000383,800388,800387,800389,800390,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000384,800390,800389,800391,800380,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000385,800380,800391,300101,800381,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000386,800383,800392,800393,900115,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000387,800392,800394,800395,800393,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000388,800394,800396,900116,800395,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000389,800396,800397,800398,900116,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000390,900116,800398,800399,800400,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000391,800400,800399,800401,800402,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000392,800402,800401,800403,800404,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000393,800404,800403,800405,800406,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000394,800406,800405,800407,900120,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000395,800405,800408,800409,800407,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000396,800410,800411,900026,800412,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000397,800412,900026,800413,800414,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000398,800414,800413,800415,800408,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000399,800408,800415,300201,800409,11.88,0.15,EXPLICIT_LOAD_PANEL
S,1000400,800411,800416,900028,900026,11.88,0.15,EXPLICIT_LOAD_PANEL
