P_objetivo_kN,phi_1_m,M_kNm,P_seccion_kN,eps0,eps_c_extrema,eps_s_max_abs
2891.7864669110645,0.009250006244739291,1273.5494360805878,2891.786466911051,0.0007381261724685593,-0.002499376013190192,0.0034206279834429537
2891.7864669110645,0.009500006244739291,1273.7702657835969,2891.786466911027,0.000763159880007984,-0.0025618423056507677,0.0035181616909823786
2891.7864669110645,0.009750006244739292,1272.7361772109166,2891.7864668982843,0.0007845756574792737,-0.002627926528179478,0.003612077468453668
2891.7864669110645,0.010000006244739292,1270.6785916736417,2891.786466911054,0.0008028029178762865,-0.0026971992677824654,0.003702804728850681
2891.7864669110645,0.010250006244739292,1262.2899862357679,2891.786466911047,0.0008033385655692765,-0.0027841636200894755,0.003775840376543671
2891.7864669110645,0.010500006244739292,1249.587404106093,2891.7864669041514,0.0007918678326104382,-0.0028831343530483135,0.0038368696435848327
2891.7864669110645,0.010750006244739293,1234.6443258426166,2891.786466903734,0.000776261447622864,-0.0029862407380358883,0.003893763258597259
2891.7864669110645,0.011000006244739293,1214.9423047157347,2891.786466911051,0.0007462900932902437,-0.0031037120923685085,0.003936291904264639
2891.7864669110645,0.011250006244739293,1186.5057121447956,2891.7864669111077,0.0006884598078373661,-0.003249042377821386,0.003950961618811761
2891.7864669110645,0.011500006244739293,1146.167706663079,2891.7864669110645,0.0006075084081743066,-0.0034174937774844455,0.0039425102191487016
2891.7864669110645,0.011750006244739293,1083.7575883173956,2891.786466911052,0.00048444914934478304,-0.0036280530363139696,0.003891950960319178
5783.572933822129,1.5399261685308055e-08,0.0,5783.572933822112,-0.0004902356365296338,-0.0004902410262712237,0.0004902401023155226
5783.572933822129,0.0002500153992616853,122.40902317108856,5783.572933822098,-0.0004961356821593578,-0.0005836410719009477,0.0005686401479452466
5783.572933822129,0.0005000153992616853,242.16145327317707,5783.572933822145,-0.0005028531759734264,-0.0006778585657150162,0.0006478576417593151
5783.572933822129,0.0007500153992616853,359.16113760323503,5783.57293382209,-0.0005104246870486888,-0.0007729300767902786,0.0007279291528345774
5783.572933822129,0.0010000153992616853,473.3043757625439,5783.57293382216,-0.0005188923616158763,-0.0008688977513574661,0.0008088968274017651
5783.572933822129,0.0012500153992616853,584.4803414968613,5783.572933822104,-0.000528291924674116,-0.0009657973144157058,0.0008907963904600047
5783.572933822129,0.0015000153992616853,688.7078574904592,5783.572933822138,-0.0005374402834258929,-0.0010624456731674827,0.0009724447492117816
5783.572933822129,0.0017500153992616853,774.3798929218453,5783.572933821755,-0.000542201877923962,-0.0011547072676655519,0.0010497063437098506
5783.572933822129,0.0020000153992616853,846.4102298952826,5783.572933822084,-0.0005433300519398639,-0.0012433354416814537,0.0011233345177257526
5783.572933822129,0.0022500153992616855,908.5396158973995,5783.572933821708,-0.0005416253061943009,-0.001329130695935891,0.0011941297719801898
5783.572933822129,0.0025000153992616857,963.1674583661207,5783.572933822159,-0.0005376850947775772,-0.001412690484519167,0.0012626895605634659
5783.572933822129,0.002750015399261686,1012.189020371029,5783.572933822128,-0.0005321241445131381,-0.001494629534254728,0.001329628610299027
5783.572933822129,0.003000015399261686,1056.5960823658804,5783.572933792438,-0.0005252332810439963,-0.0015752386707855864,0.0013952377468298854
5783.572933822129,0.0032500153992616864,1097.2801891326378,5783.572933822126,-0.000517385541363973,-0.0016548909311055633,0.001459890007149862
5783.572933822129,0.0035000153992616866,1135.0292025020537,5783.5729338221545,-0.0005090415359205505,-0.0017340469256621406,0.0015240460017064395
5783.572933822129,0.003750015399261687,1169.8832952016976,5783.572933822162,-0.0005000797173754901,-0.0018125851071170806,0.0015875841831613792
5783.572933822129,0.004000015399261687,1202.3294610987002,5783.5729338221145,-0.0004907952851453558,-0.001890800674886946,0.0016507997509312448
5783.572933822129,0.004250015399261687,1232.870978477579,5783.572933822106,-0.00048176046684948043,-0.001969265856591071,0.0017142649326353696
5783.572933822129,0.0045000153992616875,1260.815803383856,5783.57293382215,-0.00047301604512385397,-0.0020480214348654446,0.0017780205109097433
5783.572933822129,0.004750015399261688,1282.3291431200466,5783.572933822084,-0.00046769259469122456,-0.002130197984432815,0.001845197060477114
5783.572933822129,0.005000015399261688,1298.0434787585687,5783.572933822098,-0.00046661934373302223,-0.002216624733474613,0.0019166238095189117
5783.572933822129,0.005250015399261688,1307.7676526979246,5783.5729338220835,-0.00046996784935890407,-0.0023074732391004946,0.0019924723151447934
5783.572933822129,0.005500015399261688,1312.3487933476845,5783.5729337982875,-0.00047702851523885863,-0.0024020339049804496,0.002072032981024748
5783.572933822129,0.005750015399261689,1302.855668548801,5783.5729338221345,-0.0004971209714191428,-0.0025096263611607337,0.0021646254372050325
5783.572933822129,0.006000015399261689,1279.7870388484996,5783.57293382207,-0.0005311118021440641,-0.002631117191885655,0.002271116267929954
5783.572933822129,0.006250015399261689,1245.6560940648565,5783.5729337742605,-0.0005754908959425243,-0.0027629962856841155,0.002387995361728414
5783.572933822129,0.006500015399261689,1196.2465940901716,5783.572933822015,-0.000637183768322357,-0.002912189158063948,0.0025221882341082465
5783.572933822129,0.0067500153992616895,1124.0837050350885,5783.572933797612,-0.0007250255735051348,-0.0030875309632467257,0.0026825300392910247
5783.572933822129,0.00700001539926169,1013.0590426600181,5783.572933822216,-0.0008552505165760103,-0.0033052559063176017,0.0028852549823619004
5783.572933822129,0.00725001539926169,823.6173333655967,5783.572933821948,-0.0010666126730369963,-0.003604118062778588,0.0031691171388228863
