caso,nodo,ux_m,uy_m,uz_m,rx_rad,ry_rad,rz_rad
EY,900043,6.009712699690764e-06,0.0004516200426045447,-2.4517485023042765e-05,-8.836438622175874e-06,4.8617202829856135e-06,2.3857649557565805e-08
EY,900044,6.395013740045453e-06,0.00045191945610649216,6.184826581513049e-06,-1.1217629392959708e-05,1.4587146423733673e-06,2.385764955756599e-08
EY,900045,6.009712699690764e-06,0.0004519194561064922,-3.220999505167225e-06,-1.2773552945892803e-05,-1.5100453408476967e-06,2.3857649557566017e-08
EY,900046,6.493307256417668e-06,0.0004512621778473397,0.00030107855443127165,-6.647488933292359e-05,2.1304301568533405e-06,2.3857649555524257e-08
EY,900047,6.493307256407764e-06,0.0004515007543414078,0.0002791515721985492,-5.907132419515923e-05,2.0995165512994062e-06,2.3857649555524267e-08
EY,900048,7.246459426629606e-07,0.0001473931141674008,1.1369653449010808e-08,-4.156455494700996e-07,7.77484209745824e-07,6.209652560565322e-12
EY,900049,1.6697406115021075e-06,0.00011147002698051066,1.176576575941135e-05,-1.1711065679689682e-05,2.4130990654697948e-05,1.1315934804994202e-09
EY,900050,1.6615358790975677e-06,0.00011147002724295033,-5.4478846045430846e-05,-9.581514710788045e-06,-9.79812012573281e-07,1.1315953909367114e-09
EY,900051,7.24547469354933e-07,0.00014739311416340115,-9.700162744522121e-09,-3.7194184492127374e-07,7.759056067730822e-07,6.209657057818941e-12
EY,900052,1.6514644916014203e-06,0.00011147002815224822,6.603099341559159e-06,7.288809050603759e-06,-1.0720473240621341e-05,1.1315949838770184e-09
EY,900053,7.245730249319936e-07,0.00014739311294665797,2.1670346631641644e-07,9.149185028709809e-08,3.8736143184261953e-07,6.210129524644171e-12
EY,900054,7.245730249319937e-07,0.00014739315952262943,-8.835685604772154e-07,9.920587853465017e-09,-9.723308900459285e-08,6.210129524644171e-12
EY,900055,7.246203461189715e-07,0.00014739311294665797,-3.2347768899607984e-07,8.040884624621296e-08,-3.0880263350546377e-07,6.21012952464417e-12
EY,900056,7.246203461189713e-07,0.00014739315952262943,4.86525857362723e-07,-7.21021936552903e-08,9.626629953975544e-08,6.210129524644171e-12
EY,900057,7.246468323213941e-07,0.0001473931362346437,-7.530074329742637e-07,3.7728758404120935e-07,-1.8678739484404018e-07,6.210129524644172e-12
EY,900058,7.24546538729571e-07,0.0001473931362346437,-1.0720626600832368e-06,-7.35508386814029e-08,-8.801450507966053e-08,6.210129524644172e-12
EY,900059,7.246468323213942e-07,0.00014739315952262943,1.9482755548751953e-07,1.2717392565802897e-07,-1.75948270668245e-07,6.21012952461777e-12
EY,900060,7.245465387295709e-07,0.00014739315952262943,-1.788521591865444e-07,2.2043012733268067e-07,-2.8515246726201253e-07,6.210129524625061e-12
EY,900061,7.246468323213941e-07,0.0001473932138612628,-2.7677616566490566e-06,5.423902886752175e-07,1.2810838426851086e-07,6.210129524644246e-12
EY,900062,7.245465387295711e-07,0.00014739321386126277,1.3612147707559165e-06,-1.0449844035394829e-07,-3.591703163384916e-07,6.210129524644452e-12
EY,900063,7.246468568427448e-07,0.00014739327595166373,3.788283856411137e-05,-1.1160004518358057e-05,-7.60023984010887e-06,6.179898684325036e-12
EY,900064,7.245465627793329e-07,0.0001473932759516637,-1.2995257189919269e-05,4.519613717988018e-06,1.730327765527545e-06,6.179898685268736e-12
EY,900065,3.3157527305799583e-06,0.00010319592336904385,-1.8033364374308386e-08,1.6072474042016983e-05,-5.060077641092443e-08,5.561560981037999e-12
EY,900066,0.00010204315018322409,4.253325498642631e-05,1.4168945317492256e-05,1.2870919348017596e-05,-1.5920036752996175e-05,1.225770815947425e-05
EY,900067,1.3174768067517524e-05,4.253325512092409e-05,-7.759904219399328e-05,1.2287020216152057e-05,1.7066116589437224e-05,1.2257708155985378e-05
EY,900068,3.3156645396996883e-06,0.00010319592337535787,5.949873541160132e-09,1.5936986547295883e-05,-5.98613662678253e-08,5.561552951278994e-12
EY,900069,-9.591883249173294e-05,4.2533254839008376e-05,1.6802543054164238e-05,1.613741308394075e-05,-3.0067164287648654e-07,1.2257708157421519e-05
EY,900070,3.3156875000356697e-06,0.00010319592225552194,-1.842169758429539e-05,-2.509272246336339e-06,-9.767654500947727e-06,5.56165263983809e-12
EY,900071,3.31568750003567e-06,0.00010319596396791675,1.824817988137547e-05,-2.6201852397159926e-07,1.443404099575262e-07,5.561652639838537e-12
EY,900072,3.315729879828785e-06,0.00010319592225552191,1.3316621733503801e-05,-3.914234576773596e-06,9.959489076920327e-06,5.5616526398385375e-12
EY,900073,3.3157298798287857e-06,0.00010319596396791675,-1.3975542368289096e-05,1.5770244516972745e-06,-2.7875554849982174e-06,5.561652639838536e-12
EY,900074,3.3157536002772948e-06,0.00010319594311171938,-3.1527587823835707e-06,-3.5156802672997973e-06,1.0529735652298323e-06,5.561652639838537e-12
EY,900075,3.31566377958716e-06,0.00010319594311171937,1.4194934541825224e-06,-1.6503798592977304e-06,-5.840859210697969e-07,5.561652639838537e-12
EY,900076,3.315753600277294e-06,0.00010319596396791674,-4.421990864900177e-06,-3.746062726770868e-06,-6.01140211700203e-07,5.561652639746139e-12
EY,900077,3.3156637795871597e-06,0.00010319596396791675,2.5586182795675924e-06,-4.902833535334902e-06,2.923548074451684e-07,5.5616526397477245e-12
EY,900078,3.315753600277293e-06,0.00010319601263237736,2.0300732366289154e-06,3.218490373420887e-07,-4.7082468160470933e-07,5.561652639838538e-12
EY,900079,3.315663779587161e-06,0.00010319601263237733,-3.849306874566485e-07,1.3157201003846985e-06,1.0946043711968014e-07,5.561652639838673e-12
EY,900080,3.3157561618528484e-06,0.00010319606822019365,-1.4801630285302912e-05,1.8167806069283388e-07,2.2812323445573573e-06,5.4915231963453834e-12
EY,900081,3.315661204854426e-06,0.00010319606822019365,8.125695799670008e-06,3.9883505077667265e-06,-2.149486492060781e-06,5.491523195766109e-12
EY,900082,-1.1403800806583505e-09,5.826880596721366e-09,1.0909410040657125e-08,6.12967140943411e-06,-9.747788856447436e-07,-5.2089474754101536e-11
EY,900083,-6.380968348820642e-10,4.201977942338292e-09,8.031956917119413e-05,-3.972660173201771e-05,-1.2479462185904315e-05,-8.179023864900478e-11
EY,900084,-4.501675862676123e-11,4.202170104551955e-09,-0.00016897559286937916,-4.543829667489482e-05,-1.2630520385060837e-05,-8.178837235693159e-11
EY,900085,-3.143919215096139e-10,5.826859792743936e-09,-1.784208279516246e-08,6.560122423892741e-06,-9.915595556262708e-07,-5.2089457778391285e-11
EY,900086,6.827648623953583e-10,4.1989873950220934e-09,2.7008259803452433e-05,2.137008244913071e-05,9.793664622052693e-06,-8.178962515815249e-11
EY,900087,-5.289729512170788e-10,5.844021589214834e-09,-8.04394790656962e-06,-9.629300196358707e-07,-3.747601252991366e-06,-5.208989392475148e-11
EY,900088,-5.289729512080728e-10,5.4533473852145874e-09,6.641843567102956e-06,-7.344863565002392e-08,-1.1171361724415349e-07,-5.208989394395778e-11
EY,900089,-9.258979430610312e-10,5.844021589794271e-09,5.298437534618349e-06,-1.5339691162781976e-06,3.470640207431749e-06,-5.2089893943957785e-11
EY,900090,-9.25897943061031e-10,5.4533473852145874e-09,-4.941524596621492e-06,6.296217674822387e-07,-7.822796208881815e-07,-5.208989394395778e-11
EY,900091,-1.148061340732011e-09,5.648684487504429e-09,-1.40313296744092e-07,-1.3022464221168156e-06,6.357628384612423e-07,-5.208989394395777e-11
EY,900092,-3.06809553537093e-10,5.648684487504429e-09,1.7274531127762938e-06,-8.278611061431882e-08,-7.993228904736298e-08,-5.208989394395777e-11
EY,900093,-1.148061340732077e-09,5.453347385214681e-09,-2.153046103026624e-06,-1.1611991508390131e-06,1.7330662357255217e-07,-5.2089893943783036e-11
EY,900094,-3.068095535369541e-10,5.453347385214677e-09,1.1089489093270421e-06,-1.7304203170842036e-06,3.8293716211031126e-07,-5.208989394379147e-11
EY,900095,-1.1480613407313172e-09,4.997560813205035e-09,1.7698486552503924e-06,6.587339241609188e-07,-2.311293564374897e-07,-5.2089893943959116e-11
EY,900096,-3.068095535369761e-10,4.997560813205032e-09,-6.134013919831554e-07,-2.0637555009054475e-07,3.8947710554295336e-07,-5.208989394395746e-11
EY,900097,-1.148061327499757e-09,4.4766618737947824e-09,1.9786906973034453e-05,-2.1601385335326932e-05,-7.55957078472279e-06,-5.208989388568844e-11
EY,900098,-3.0680955353687257e-10,4.476661873766947e-09,1.4151012326352362e-05,1.9805543680909403e-05,-4.02238226960057e-06,-5.208989394005426e-11
EY,900099,-1.5163799197798021e-06,4.5918832185781524e-05,6.400070646030172e-08,-1.3448277114526151e-05,1.4244012356689765e-07,-2.008055131272292e-12
EY,900100,6.395013625860689e-06,0.0004507790589797552,0.0001531875158011813,-9.943497597386224e-05,3.2615076631341984e-05,2.3857987328725086e-08
EY,900101,-1.5163486371888908e-06,4.5918831732895505e-05,-5.345283237467902e-08,-1.4795666775720007e-05,1.7669051781692407e-07,-2.0078790455521036e-12
EY,900102,6.009712504420122e-06,0.0004507790603349225,2.030195514943518e-05,2.647207696251042e-05,-3.2120715936720557e-06,2.3857990169145383e-08
EY,900103,-1.516356913639294e-06,4.591883315019401e-05,1.4345290868757705e-05,3.841104835644087e-06,6.268624405385488e-06,-2.008180411423478e-12
EY,900104,-1.5163569136392942e-06,4.591881808884098e-05,-1.0883860998058368e-05,1.603881840821877e-07,3.502523261893812e-07,-2.0081804121530747e-12
EY,900105,-1.5163722159740344e-06,4.591883315019405e-05,-1.5771728140796273e-05,-1.2887814049796539e-06,-7.503772671329947e-06,-2.0081804121530743e-12
EY,900106,-1.5163722159740342e-06,4.591881808884096e-05,8.831419378406813e-06,-9.363489802153128e-07,1.0871506244240558e-06,-2.0081804121530743e-12
EY,900107,-1.5163807808634594e-06,4.591882561951752e-05,6.466380006065376e-07,1.2072161046106252e-06,-5.987660263478482e-07,-2.0081804212019557e-12
EY,900108,-1.5163483487498468e-06,4.591882561951752e-05,-6.621519906658727e-07,1.0212038404893327e-07,4.2528632827477615e-07,-2.008180419623776e-12
EY,900109,-1.5163807808634918e-06,4.591881808884097e-05,2.294788791582114e-06,2.4825161171325093e-06,1.0719875672070338e-07,-2.0081804122241497e-12
EY,900110,-1.5163483487498362e-06,4.591881808884097e-05,-1.662335540460769e-06,2.829048577381982e-06,-1.3888204458804763e-07,-2.008180412220515e-12
EY,900111,-1.5163807808634927e-06,4.591880051726236e-05,-1.1256732803712412e-05,2.266237817391706e-06,1.4915579952447746e-06,-2.0081804121513178e-12
EY,900112,-1.516348348749836e-06,4.591880051726235e-05,8.540675626890466e-07,-2.0744100494217935e-06,9.617983575208953e-08,-2.008180412153816e-12
EY,900113,-1.5163805755948917e-06,4.591878055820787e-05,0.00012185594320342336,-4.145128120281104e-05,-2.7958435220054832e-05,-1.6675316193386787e-12
EY,900114,-1.5163481534790787e-06,4.591878055820787e-05,1.5277035939098364e-06,2.333064191615584e-05,-1.900061742975461e-06,-1.6675316178016176e-12
EY,900115,0.00015254491107999667,0.0001681747643386963,5.2311488277019424e-05,-2.4773308155673167e-05,9.50993835073555e-06,1.2257708245587972e-05
EY,900116,0.00015254491107992898,0.00025998499909258584,1.1484461313955123e-05,-1.03526889604678e-05,9.477955591846557e-06,1.225770824558797e-05
EY,900117,0.00010204315311666264,0.00022946330557145565,2.856147304626217e-06,1.6751774811023876e-07,1.4285141696829134e-07,1.2257708246633253e-05
EY,900118,-9.591883506646435e-05,0.00022946330557145554,-4.8507887326461375e-06,8.301199960966723e-07,2.0225682505960347e-07,1.2257708246633251e-05
EY,900119,-9.591883506646435e-05,0.00035204038803778807,-4.773383235208837e-06,1.456872075118363e-06,-2.040518624665166e-07,1.2257708246633253e-05
EY,900120,0.00010204315311666264,0.00025998499910557236,4.017844995104024e-06,3.018070912199646e-06,-1.1108180620148895e-06,1.2257708246633251e-05
EY,900121,0.00010204315311666263,0.0004746174705041207,2.2961343936041437e-05,-2.4202076350601656e-06,-4.487995462978477e-06,1.2257708246633253e-05
EY,900122,-9.591883506646435e-05,0.0004746174705041207,-1.9332662657935974e-05,-5.783048952378975e-07,5.1515372535511305e-06,1.2257708246633251e-05
EY,900123,-6.381372016585588e-10,2.951695575291249e-09,9.789395096618876e-06,-2.8579146861740114e-06,5.368740198194128e-06,-8.178962864139033e-11
EY,900124,6.827653008998484e-10,2.9516955752914086e-09,-7.801542586309875e-06,-9.434142620209354e-07,-5.466203461226012e-06,-8.178962864188286e-11
EY,900125,-6.381372016551489e-10,2.133799288871935e-09,7.952298243944682e-06,-2.0950245151666194e-06,5.670687268966161e-06,-8.17896286418761e-11
EY,900126,6.827653008998323e-10,2.1337992888718904e-09,-4.940492025089506e-06,1.2654330474547993e-07,-6.136358598486919e-06,-8.178962864188195e-11
EY,900127,-6.381372016550291e-10,1.3159030024524103e-09,2.5186109452542277e-05,-3.075003030156301e-06,7.06774542686126e-07,-8.178962864190614e-11
EY,900128,6.827653008997717e-10,1.315903002452377e-09,-2.357386410963826e-05,-7.058521044676548e-07,-7.733451274753715e-07,-8.178962864187162e-11
EY,900129,-1.978985009474634e-07,9.60414021249322e-05,5.969935963628831e-07,-6.518707886294852e-06,-8.65986135401945e-09,-5.2030434932863295e-12
EY,900130,-1.9789850094746337e-07,9.604135659830164e-05,3.4293157891175624e-07,2.569673617798896e-08,-6.71406691161524e-08,-5.203043493286709e-12
EY,900131,-1.9789849581282379e-07,9.604130453874315e-05,-1.945287868096983e-05,-4.909343510482553e-07,5.207975779444821e-06,-5.283861246371925e-12
EY,900132,-1.9787438484087195e-07,9.60414216363453e-05,-1.2417212356131094e-05,4.282104792785819e-06,5.257788000616572e-06,-5.2030434932860646e-12
EY,900133,-1.9791403203229077e-07,9.604142163634529e-05,1.6927104033254534e-05,1.819474991617955e-06,-3.947444426497625e-06,-5.203043493287779e-12
EY,900134,1.661535980078228e-06,0.00011148728542590619,-1.7189047038368942e-06,-7.671741453698514e-07,-9.895757726244892e-07,1.13162521651612e-09
EY,900135,1.6615359800782275e-06,0.00011149860167807135,-9.721641858949921e-07,1.8101520590223227e-07,-8.065143362851863e-07,1.131625216516093e-09
EY,900136,1.6615359800782277e-06,0.0001115099179302365,-1.4560853625789919e-06,-2.3920445960279857e-06,-6.963748703295756e-07,1.1316252165161255e-09
EY,900137,-4.516239267915763e-11,2.894431626653393e-10,-3.665057590469276e-07,-1.5247205755416399e-06,-3.148628340499199e-07,-8.17896289816801e-11
EY,900138,6.222045780753102e-06,0.00045114288961339356,5.181939823634717e-06,-5.708630218970818e-07,4.047935210272382e-07,2.385764955756581e-08
EY,900139,6.2220457807531024e-06,0.00045138146610896907,-3.3819252654780593e-06,-4.3711004839561446e-07,-7.902586990169307e-07,2.3857649557565802e-08
EY,900140,6.2220457807531024e-06,0.00045162004260454475,-2.2078986625019467e-06,-2.2528260578747778e-06,-5.208395912220786e-07,2.385764955756581e-08
EY,900141,6.222045780753102e-06,0.0004519194561064921,-1.419313793279919e-06,1.2987631852807458e-06,-7.867162497166484e-07,2.3857649557565904e-08
EY,900142,7.246018088823404e-07,0.00014739315952262943,-7.804328656037533e-08,-2.621444266102052e-07,-2.3517952464824984e-07,6.210129524631159e-12
EY,900143,7.246018088823405e-07,0.00014739321386126277,8.677837729885507e-07,3.0051120432955967e-07,-1.9473454079075312e-07,6.210129524644019e-12
EY,900144,7.246018331919799e-07,0.0001473932759516637,-2.745915447049857e-05,-4.3098175979066895e-06,7.331099016569511e-06,6.1798986847180446e-12
EY,900145,7.245730249319938e-07,0.00014739313623464371,-9.363694834085043e-07,5.1509998909304515e-08,1.4771965830289428e-07,6.210129524647891e-12
EY,900146,7.246203461189714e-07,0.0001473931362346437,6.077317879843237e-07,1.6824290552599645e-07,-1.0624060535437725e-07,6.210129524635205e-12
EY,900147,3.315713278295655e-06,0.00010319596396791675,-2.5519226153420197e-07,6.2703690305332435e-06,-8.633989326186769e-08,5.561652639836073e-12
EY,900148,3.315713278295654e-06,0.00010319601263237734,-1.2074763702490556e-06,-2.941837217877571e-07,4.855973156980787e-07,5.561652639838488e-12
EY,900149,3.3157135340981436e-06,0.00010319606822019365,-1.4476147628944515e-05,1.1002354449154352e-06,6.096995039202584e-06,5.491523198477752e-12
EY,900150,3.3156875000356705e-06,0.00010319594311171937,1.248939513824717e-05,-4.014059595300575e-06,-4.896628095764044e-06,5.561652639828835e-12
EY,900151,3.315729879828785e-06,0.00010319594311171935,-1.6505631543391353e-05,-1.7240030768235378e-06,3.6375613081785854e-06,5.561652639861929e-12
EY,900152,-7.704096096380945e-10,5.453347385214804e-09,-1.0930477728744938e-08,2.2234448788370648e-06,1.7361444114040463e-07,-5.208989394394464e-11
EY,900153,-7.704096096385703e-10,4.997560813205052e-09,3.3479588740118674e-06,-1.2508590777902088e-07,-1.0947390899168902e-07,-5.208989394395807e-11
EY,900154,-7.704095908176573e-10,4.476661873794847e-09,-9.466404771994841e-05,-3.640080308287634e-06,2.6045520236303278e-05,-5.2089893885550684e-11
EY,900155,-5.289729512080702e-10,5.6486844875077515e-09,3.8978210828515495e-06,-1.1966748638623618e-06,-1.9609546608481957e-06,-5.2089893943952027e-11
EY,900156,-9.258979430610219e-10,5.648684487509588e-09,-5.234352541667862e-06,-7.294348316683402e-07,1.3635174401435256e-06,-5.208989394397162e-11
EY,900157,-1.516366221555504e-06,4.591881808884097e-05,3.034366198849911e-07,-3.851286562528696e-06,5.873299420960623e-08,-2.0081804121577987e-12
EY,900158,-1.5163662215555032e-06,4.591880051726236e-05,5.819813046828115e-06,1.1812960160086382e-06,-7.306620346742874e-07,-2.008180412152413e-12
EY,900159,-1.5163660207751001e-06,4.5918780558208465e-05,-0.00010572111064303361,-1.2314030092185094e-05,2.964476589365137e-05,-1.6675299475980206e-12
EY,900160,-1.5163569136392942e-06,4.591882561951752e-05,-5.7839102917707695e-06,2.520503910302825e-06,3.368617235619129e-06,-2.00818041215332e-12
EY,900161,-1.5163722159740342e-06,4.591882561951751e-05,7.47889514909042e-06,1.4814428415690196e-06,-3.2913727862721933e-06,-2.008180412152481e-12
EY,900162,1.317476832857155e-05,0.0002294633055714556,9.28579276890138e-08,-4.3865254246167307e-07,2.862491990594069e-07,1.2257708246633255e-05
EY,900163,1.3174768328571557e-05,0.0003520403880377881,-6.038110402699628e-07,-1.6195092863869646e-06,3.42381122939119e-08,1.2257708246633255e-05
EY,900164,1.317476832857155e-05,0.0004746174705041207,-7.146339570342154e-07,-2.7560471115708937e-06,4.853615964662644e-08,1.2257708246633255e-05
EY,900165,-4.5162394007193965e-11,2.9516955752912754e-09,-3.990753486673399e-06,-1.0158916287937031e-06,-6.994754437148428e-08,-8.17896286413232e-11
EY,900166,-4.5162394006629744e-11,2.1337992888719884e-09,-1.9977364960074626e-06,-8.596131135646403e-07,4.1082604330573874e-07,-8.178962864187751e-11
EY,900167,-4.516239400656289e-11,1.3159030024524746e-09,-1.3169734511905468e-06,-3.3833261046219137e-06,3.283681378732852e-07,-8.178962864187709e-11
R,1,2.490624286822702e-13,-6.188734460789676e-13,-6.8092274304910464e-12,1.7091033671584067e-13,2.869004538071293e-13,-6.707657860031693e-16
R,101,-2.1148382710010799e-13,7.697644852330027e-14,-1.2614371086005386e-11,3.608518904395658e-13,1.2337851796219034e-13,3.997795178198186e-16
R,201,-2.1124541074580628e-13,-5.482464123636898e-15,-5.3277420300134374e-11,7.236856142157904e-15,-2.7884393194340914e-13,1.6661121567592052e-22
R,1001,5.612951350107029e-13,9.14954745113796e-13,-1.6713366077422946e-11,-3.5434378876420623e-14,9.954983900942246e-13,1.3179592329481386e-15
R,1101,9.444060971756815e-14,1.4264412478070116e-15,-5.6615424661961886e-11,-1.8828977933261684e-15,1.2466161151218506e-13,1.6661121712783502e-22
R,1201,-6.64348274059051e-14,2.434737102373785e-15,-5.7040916267153944e-11,-3.2138494142026786e-15,-8.76939638003247e-14,1.6661121567592052e-22
R,2001,5.943829414328506e-13,-1.728882060051374e-13,-9.434687000488642e-12,8.614052087600137e-14,7.518773626539122e-13,5.224509520760616e-16
R,2101,-3.9385448945651727e-14,-2.8317115105714485e-13,-1.218007532885096e-11,2.6584833403656788e-15,1.0973730541667375e-13,-9.409982983257549e-17
R,2201,-5.637165218045333e-14,-6.430410517506395e-15,-4.0678251597148496e-11,8.488145374645397e-15,-7.44105734801551e-14,1.6661121567592052e-22
R,100001,1.1275621710702358e-11,-7.284429209290053e-12,-0.00024572523372234136,-3.4651236783671526e-06,9.7891102047324e-06,1.3192611364825882e-13
R,100101,1.2931677985750856e-11,-7.337454703243716e-12,-0.000421136688513299,1.1222210087925265e-05,2.723406956386924e-05,1.3119456128448238e-13
R,100201,1.2064867505919894e-11,-4.60566337814608e-12,-0.0014275393203735298,-2.3876815194022966e-06,9.200010737959404e-05,1.3192969704256506e-13
R,100301,5.6676204181505175e-12,-1.689570051983034e-12,-4.912424528637256e-11,9.344486066022453e-14,1.5226859919522348e-13,6.596484864624094e-14
R,100401,7.146423022050251e-12,-1.8008537905382404e-12,-3.3236614575704494e-11,-1.6968688395098507e-12,3.0220947554436457e-12,7.731469593527862e-14
R,100451,5.672786806470492e-12,-6.723418268309171e-13,-1.5043344734838976e-11,2.0066818281063686e-14,1.65907863959835e-13,6.596484864624085e-14
R,101001,1.0558687983765922e-11,-7.315213173512694e-12,-0.0005713563545826448,-2.192334842557585e-06,-0.00011543935721674532,1.3192758714623814e-13
R,101101,9.322305366741584e-12,-6.07145972532853e-12,-0.0015174610738668875,6.212366298296909e-07,-4.113009903638208e-05,1.319296981922514e-13
R,101201,1.0529172773322594e-11,-4.637332183043419e-12,-0.0015289232971261244,1.060361756442514e-06,2.8933229612188562e-05,1.3192969704256506e-13
R,101301,5.2111241140185886e-12,-1.6529790327765664e-12,-5.8071383758497134e-11,-3.15542962805403e-15,2.0963551702455892e-13,6.596484864624103e-14
R,101401,5.664885475143452e-12,-1.0071492014580318e-12,-4.376124088075367e-11,3.3256796695164006e-14,1.4075655071281476e-12,6.596484864624103e-14
R,101451,5.178690875437919e-12,-6.712840918693569e-13,-2.381586184266727e-11,1.7274397975984615e-14,1.2401176750863296e-13,6.596484864624103e-14
R,102001,1.0082940870921825e-11,-7.290023672421162e-12,-0.0003246117147007221,4.906197982104264e-06,-1.139736032686351e-05,1.3192918799075078e-13
R,102101,1.013812995659266e-11,-3.673327245915322e-12,-0.00043113889113442257,-4.5643872031261034e-05,1.7742769487994482e-05,1.3211783189868641e-13
R,102201,9.31479230235535e-12,-4.601871592438284e-12,-0.0010881331304694356,-2.8005244036408243e-06,2.4550586380812434e-05,1.3192969704256506e-13
R,102301,5.135793025622745e-12,-1.9715427537347123e-12,-3.847303431836918e-11,-1.589191505880283e-13,2.594672166451585e-12,7.914839661869289e-14
R,102401,5.9028784876196996e-12,-7.235530728649552e-13,-3.2366203820535767e-11,1.848060897181341e-12,3.3416616660759558e-12,8.116385385876843e-14
R,102451,6.137450653187187e-12,-7.938947135864893e-13,-2.4306134732313904e-11,-8.53923583918035e-14,-9.292880123362013e-13,7.920589977379515e-14
R,200001,9.612382575312034e-05,-3.164115249695112e-05,-0.0007000781551606629,1.2315787132323845e-06,-7.295590408627843e-05,2.8377470949017707e-09
R,200101,9.612382497463475e-05,-3.161277408546195e-05,-0.001595092512698355,0.0004888844930736835,0.00040729972747272075,2.8377446537689397e-09
R,200201,9.612382608211759e-05,-3.15843973495811e-05,-0.002839700191205639,3.34782998159016e-05,-0.00029517934871425725,2.837744653771016e-09
R,200301,9.612382613624672e-05,-3.155602001658339e-05,-0.0013156578668700367,-6.924563587024137e-06,2.258248579163803e-05,2.8377446537705655e-09
R,200401,9.612382564442196e-05,-3.152750140007675e-05,-0.0005143027816128004,2.518907392085147e-05,-8.881811712913391e-05,2.8377505234514e-09
R,200451,9.612382567265155e-05,-3.151345401284066e-05,-0.00039756010364578253,1.725310236054955e-05,1.808242804838746e-05,2.837744653623535e-09
R,201001,9.6103252003047e-05,-3.164115251453833e-05,-0.001020702094900457,2.5662067296080945e-06,-5.5780902061481966e-05,2.83774465195319e-09
R,201101,9.610325103235742e-05,-3.161277513717209e-05,-0.0028651469963478153,-3.0325349596432066e-05,0.0004826789059080896,2.837744653770389e-09
R,201201,9.610325226182928e-05,-3.1584397594338964e-05,-0.003042468140947332,1.9686126914393563e-05,-4.292742417298141e-05,2.8377446537704253e-09
R,201301,9.61032520038757e-05,-3.1556020142013776e-05,-0.0015566828305764492,2.4947158179761688e-05,3.6396021346214263e-06,2.8377446539089235e-09
R,201401,9.610325293421586e-05,-3.1527642726792054e-05,-0.0011711850897638293,1.2912028594097724e-05,-0.00039159824906454546,2.8377446539073225e-09
R,201451,9.610325207272712e-05,-3.151345399215446e-05,-0.0006338809814455108,1.817441678905288e-05,3.188978968539473e-05,2.837744653907675e-09
R,202001,9.60779971035318e-05,-3.1641152504047785e-05,-0.0008469989061470045,1.3542136512291341e-05,-0.0003599548562357546,2.8377446537715796e-09
R,202101,9.607799541780607e-05,-3.16127748865483e-05,-0.001452683391967858,5.424444324603943e-05,0.0003469124936833108,2.8377446537699348e-09
R,202201,9.607799624849456e-05,-3.158439754985787e-05,-0.00216088782399662,3.5129671502611107e-05,-2.5415984611819285e-05,2.8377446537702748e-09
R,202301,9.607775824240451e-05,-3.155602012109784e-05,-0.0006644022453725825,2.527906140310433e-05,-2.5342157243724422e-05,2.837744900651919e-09
R,202401,9.607775958070059e-05,-3.152749998104509e-05,-0.0005191736440534762,-5.2237147146376755e-06,-0.00010377074864184591,2.8377398010171663e-09
R,202451,9.60777596449846e-05,-3.1513453951913706e-05,-0.00033914626360306756,2.1555803217880224e-05,2.4367239954242456e-05,2.837745881933557e-09
R,300001,0.00010989472410001827,-6.117094894474922e-05,-0.000951618103684532,-1.6893507553355717e-05,-0.00011161560081414519,-1.9273142469848443e-06
R,300101,0.00010989472403540105,-8.044409246779203e-05,-0.0024397739096924005,0.00042953581671307774,0.0003246822244787183,-1.927314242113298e-06
R,300201,0.00010989472322253245,-9.971723283608718e-05,-0.0039673626606283995,0.00010555682730975892,-9.287482960217405e-05,-1.927314242113293e-06
R,300301,0.00010989472412273458,-0.00011899037513460706,-0.002412351387813041,5.762750959372231e-05,-0.00020844887489101138,-1.927314242113302e-06
R,300401,0.00010989472408644761,-0.00013826351868771156,-0.0011155832177663604,-3.440667084105545e-05,-0.00024809803012370364,-1.9273142421133016e-06
R,300451,0.00010989472409943337,-0.0001479000898636309,-0.0007145370360330505,-1.5998756681250317e-05,-6.547189755655382e-06,-1.9273142421133025e-06
R,301001,0.00012386775226202158,-6.117094885144202e-05,-0.0013489437256832579,-1.0924461520251595e-05,-0.0001135291113889698,-1.927314242114779e-06
R,301101,0.00012386775227443128,-8.04440912277484e-05,-0.003886628214158295,-3.909849983836864e-05,0.00038352749459513247,-1.9273142421133025e-06
R,301201,0.00012386775215165148,-9.97172337636367e-05,-0.004166968821153647,2.4096604682944847e-06,-8.186005828647136e-05,-1.927314242113303e-06
R,301301,0.0001238677522737432,-0.00011899037621317927,-0.002717609510448808,3.000952645370378e-06,1.548816011976702e-06,-1.927314242113302e-06
R,301401,0.00012386775199890076,-0.0001382635186204988,-0.002041354212545877,-1.1508654357813613e-05,-0.0004036263462741778,-1.927314242113302e-06
R,301451,0.0001238677524550512,-0.00014790008983936036,-0.0011386554288106345,-6.989623091307562e-06,-2.8436855877553427e-05,-1.9273142421133025e-06
R,302001,0.00014102084742866348,-6.11709488688075e-05,-0.0010913887108094241,7.491749732592834e-07,-0.00045792579373098776,-1.9273142421132694e-06
R,302101,0.00014102084931775493,-8.044409136319215e-05,-0.0022249229396968076,2.3786295253210965e-05,0.0003053693558325845,-1.9273142421133025e-06
