P_objetivo_kN,phi_1_m,M_kNm,P_seccion_kN,eps0,eps_c_extrema,eps_s_max_abs
0.0,0.005500000000000003,646.2968487364057,-8.490985692333197e-13,0.0011395564421368886,-0.0007854435578631123,0.002663056442136889
0.0,0.005750000000000003,656.3233787404758,-3.4070524179696804e-12,0.0011992956090572063,-0.0008132043909427949,0.0027920456090572074
0.0,0.006000000000000004,666.3210506623694,-5.044853423896711e-13,0.0012589372063979214,-0.0008410627936020797,0.0029209372063979224
0.0,0.006250000000000004,671.2538484757719,-4.296968114658739e-09,0.0013222800493217798,-0.0008652199506782212,0.0030535300493217806
0.0,0.006500000000000004,675.5718022592874,-1.2398970739013748e-12,0.0013860039334705212,-0.0008889960665294802,0.003186503933470522
0.0,0.006750000000000004,679.8742952591231,-6.078693104427657e-12,0.0014496639625418914,-0.00091283603745811,0.0033194139625418923
0.0,0.0070000000000000045,684.161158821153,-3.495870259939693e-12,0.0015132593621181556,-0.0009367406378818456,0.0034522593621181567
0.0,0.007250000000000005,688.4322208531424,4.142464149481384e-12,0.0015767893413172742,-0.0009607106586827273,0.003585039341317275
0.0,0.007500000000000005,692.6622557419771,-3.730349362740526e-12,0.001640466382869825,-0.0009845336171301765,0.003717966382869826
0.0,0.007750000000000005,696.7525958498326,5.968558980384842e-13,0.0017051452049264449,-0.001007354795073557,0.0038518952049264457
0.0,0.008000000000000005,700.8298237338374,-3.0127011996228248e-12,0.0017697579101028217,-0.00103024208989718,0.003985757910102823
0.0,0.008250000000000006,704.8937847447634,-5.009326287108706e-12,0.0018343036273255281,-0.0010531963726744735,0.00411955362732553
0.0,0.008500000000000006,708.9443208055852,5.059064278611913e-12,0.0018987814652503588,-0.001076218534749643,0.00425328146525036
0.0,0.008750000000000006,712.9812703002868,4.263256414560601e-13,0.0019631905115928337,-0.0010993094884071681,0.004386940511592835
0.0,0.009000000000000006,717.0044679579148,-6.536993168992922e-13,0.002027529832429929,-0.0011224701675700732,0.00452052983242993
0.0,0.009250000000000006,721.0137447316828,-2.6290081223123707e-13,0.0020917984714715326,-0.0011457015285284695,0.004654048471471535
0.0,0.009500000000000007,722.6960089277995,-1.9359376324246114e-09,0.002159182440435539,-0.0011658175595644629,0.004790682440435541
0.0,0.009750000000000007,724.0357256868341,-5.32125454810739e-11,0.0022269803493090512,-0.001185519650690951,0.004927730349309053
0.0,0.010000000000000007,725.3682092905352,1.4210854715202004e-13,0.0022947318702104054,-0.0012052681297895968,0.005064731870210407
0.0,0.010250000000000007,726.6933902424404,-4.952482868247898e-12,0.002362436507447171,-0.0012250634925528312,0.005201686507447173
0.0,0.010500000000000008,728.0111977985354,4.334310688136611e-13,0.00243009375562608,-0.0012449062443739226,0.005338593755626082
0.0,0.010750000000000008,729.3215599335686,2.1103119252074976e-12,0.0024977030993833856,-0.0012647969006166168,0.005475453099383387
0.0,0.011000000000000008,730.6244033062022,2.1600499167107046e-12,0.002565264013106102,-0.0012847359868939008,0.0056122640131061035
0.0,0.011250000000000008,731.9196532229389,4.234834705130197e-12,0.002632775960643134,-0.0013047240393568686,0.005749025960643136
0.0,0.011500000000000008,733.2072336007245,-1.4495071809506044e-12,0.0027002383950058178,-0.0013247616049941848,0.0058857383950058195
0.0,0.011750000000000009,734.487066928224,-8.58335624798201e-12,0.0027676507580574046,-0.0013448492419425979,0.006022400758057407
0.0,0.012000000000000009,735.6446562891927,-5.8903992794512305e-12,0.0028363239513889455,-0.0013636760486110578,0.006160323951388947
0.0,0.01225000000000001,736.7699847319441,-4.291678123991005e-12,0.002905250296056835,-0.001382249703943168,0.006298500296056837
0.0,0.01250000000000001,737.8896167311013,2.4158453015843406e-12,0.002974129998206437,-0.001400870001793566,0.006436629998206439
0.0,0.01275000000000001,739.0034937369287,-5.165645688975928e-12,0.00304296252099171,-0.001419537479008293,0.006574712520991712
0.0,0.01300000000000001,740.1115560673092,-1.2114753644709708e-11,0.0031117473166724003,-0.0014382526833276025,0.0067127473166724025
0.0,0.01325000000000001,741.2137428757312,2.7071678232459817e-12,0.003180483826300667,-0.0014570161736993368,0.00685073382630067
